HCHO Reading,Location,Current Date,Next Date
0.0001451626011703,Kurunegala Proper,2021-07-28,2021-07-29
3.558047937221156e-05,Kurunegala Proper,2021-07-29,2021-07-30
0.0001142250362038,Kurunegala Proper,2021-07-30,2021-07-31
6.06709181649663e-05,Kurunegala Proper,2021-07-31,2021-08-01
8.580303463690267e-05,Kurunegala Proper,2021-08-01,2021-08-02
0.0001536364105275,Kurunegala Proper,2021-08-02,2021-08-03
0.00012214959843575543,Kurunegala Proper,2021-08-03,2021-08-04
7.941438454882399e-05,Kurunegala Proper,2021-08-04,2021-08-05
0.0001186930530601,Kurunegala Proper,2021-08-05,2021-08-06
-0.0001158761146703,Kurunegala Proper,2021-08-06,2021-08-07
0.0001114997764877,Kurunegala Proper,2021-08-07,2021-08-08
0.00012214959843575543,Kurunegala Proper,2021-08-08,2021-08-09
0.0001970712674211,Kurunegala Proper,2021-08-09,2021-08-10
6.644381303171877e-05,Kurunegala Proper,2021-08-10,2021-08-11
0.0001497786568865,Kurunegala Proper,2021-08-11,2021-08-12
0.00012214959843575543,Kurunegala Proper,2021-08-12,2021-08-13
0.0002735548407923,Kurunegala Proper,2021-08-13,2021-08-14
2.1732439866352268e-06,Kurunegala Proper,2021-08-14,2021-08-15
0.00012214959843575543,Kurunegala Proper,2021-08-15,2021-08-16
0.00012214959843575543,Kurunegala Proper,2021-08-16,2021-08-17
0.0001002886946352,Kurunegala Proper,2021-08-17,2021-08-18
-1.5798925173067524e-05,Kurunegala Proper,2021-08-18,2021-08-19
6.699592216209716e-05,Kurunegala Proper,2021-08-19,2021-08-20
0.0001140616572093,Kurunegala Proper,2021-08-20,2021-08-21
0.00012214959843575543,Kurunegala Proper,2021-08-21,2021-08-22
0.00012214959843575543,Kurunegala Proper,2021-08-22,2021-08-23
6.082174273228398e-05,Kurunegala Proper,2021-08-23,2021-08-24
0.0001644079715146,Kurunegala Proper,2021-08-24,2021-08-25
5.044614104756958e-05,Kurunegala Proper,2021-08-25,2021-08-26
0.00012214959843575543,Kurunegala Proper,2021-08-26,2021-08-27
0.00012214959843575543,Kurunegala Proper,2021-08-27,2021-08-28
0.0001701613755788,Kurunegala Proper,2021-08-28,2021-08-29
0.00012214959843575543,Kurunegala Proper,2021-08-29,2021-08-30
-0.0001534896291224,Kurunegala Proper,2021-08-30,2021-08-31
0.0001359928664936,Kurunegala Proper,2021-08-31,2021-09-01
2.1790155039086895e-05,Kurunegala Proper,2021-09-01,2021-09-02
0.00012214959843575543,Kurunegala Proper,2021-09-02,2021-09-03
0.00012214959843575543,Kurunegala Proper,2021-09-03,2021-09-04
0.00012214959843575543,Kurunegala Proper,2021-09-04,2021-09-05
9.200430954508934e-05,Kurunegala Proper,2021-09-05,2021-09-06
0.00012214959843575543,Kurunegala Proper,2021-09-06,2021-09-07
0.0001073605524655,Kurunegala Proper,2021-09-07,2021-09-08
0.0001052315986807,Kurunegala Proper,2021-09-08,2021-09-09
2.410909338731296e-05,Kurunegala Proper,2021-09-09,2021-09-10
6.255869010135126e-05,Kurunegala Proper,2021-09-10,2021-09-11
2.9609004081217444e-05,Kurunegala Proper,2021-09-11,2021-09-12
-6.67326523360897e-05,Kurunegala Proper,2021-09-12,2021-09-13
0.00012214959843575543,Kurunegala Proper,2021-09-13,2021-09-14
0.0002142659130753,Kurunegala Proper,2021-09-14,2021-09-15
4.192603982395089e-05,Kurunegala Proper,2021-09-15,2021-09-16
0.00012214959843575543,Kurunegala Proper,2021-09-16,2021-09-17
0.00012214959843575543,Kurunegala Proper,2021-09-17,2021-09-18
6.747125059994637e-05,Kurunegala Proper,2021-09-18,2021-09-19
0.0001431376768919,Kurunegala Proper,2021-09-19,2021-09-20
0.00012214959843575543,Kurunegala Proper,2021-09-20,2021-09-21
0.00012214959843575543,Kurunegala Proper,2021-09-21,2021-09-22
6.085871974295907e-05,Kurunegala Proper,2021-09-22,2021-09-23
6.371783167467382e-05,Kurunegala Proper,2021-09-23,2021-09-24
0.0002526266418028,Kurunegala Proper,2021-09-24,2021-09-25
0.0002583797568252,Kurunegala Proper,2021-09-25,2021-09-26
0.00012214959843575543,Kurunegala Proper,2021-09-26,2021-09-27
0.00012214959843575543,Kurunegala Proper,2021-09-27,2021-09-28
0.00012214959843575543,Kurunegala Proper,2021-09-28,2021-09-29
5.7897329722097e-05,Kurunegala Proper,2021-09-29,2021-09-30
0.00012214959843575543,Kurunegala Proper,2021-09-30,2021-10-01
0.00012214959843575543,Kurunegala Proper,2021-10-01,2021-10-02
0.00012214959843575543,Kurunegala Proper,2021-10-02,2021-10-03
0.0002781429567052,Kurunegala Proper,2021-10-03,2021-10-04
0.00012214959843575543,Kurunegala Proper,2021-10-04,2021-10-05
0.00012214959843575543,Kurunegala Proper,2021-10-05,2021-10-06
0.00012214959843575543,Kurunegala Proper,2021-10-06,2021-10-07
2.434914625642563e-05,Kurunegala Proper,2021-10-07,2021-10-08
6.643048251109874e-05,Kurunegala Proper,2021-10-08,2021-10-09
0.00012214959843575543,Kurunegala Proper,2021-10-09,2021-10-10
0.00012214959843575543,Kurunegala Proper,2021-10-10,2021-10-11
0.00012214959843575543,Kurunegala Proper,2021-10-11,2021-10-12
0.00012214959843575543,Kurunegala Proper,2021-10-12,2021-10-13
1.888174565538527e-06,Kurunegala Proper,2021-10-13,2021-10-14
8.262879444070969e-05,Kurunegala Proper,2021-10-14,2021-10-15
9.905768753233438e-05,Kurunegala Proper,2021-10-15,2021-10-16
0.00012214959843575543,Kurunegala Proper,2021-10-16,2021-10-17
9.774127794106027e-05,Kurunegala Proper,2021-10-17,2021-10-18
9.494833943257028e-05,Kurunegala Proper,2021-10-18,2021-10-19
0.00012214959843575543,Kurunegala Proper,2021-10-19,2021-10-20
7.109769496792147e-05,Kurunegala Proper,2021-10-20,2021-10-21
0.00012214959843575543,Kurunegala Proper,2021-10-21,2021-10-22
0.0001679939763195,Kurunegala Proper,2021-10-22,2021-10-23
0.00012214959843575543,Kurunegala Proper,2021-10-23,2021-10-24
0.0001145344470374,Kurunegala Proper,2021-10-24,2021-10-25
0.0001583816023698,Kurunegala Proper,2021-10-25,2021-10-26
0.0001504362551915,Kurunegala Proper,2021-10-26,2021-10-27
-5.167498118720221e-05,Kurunegala Proper,2021-10-27,2021-10-28
0.00012214959843575543,Kurunegala Proper,2021-10-28,2021-10-29
0.00012214959843575543,Kurunegala Proper,2021-10-29,2021-10-30
0.00012214959843575543,Kurunegala Proper,2021-10-30,2021-10-31
0.00012214959843575543,Kurunegala Proper,2021-10-31,2021-11-01
0.00012214959843575543,Kurunegala Proper,2021-11-01,2021-11-02
0.0001907459899149,Kurunegala Proper,2021-11-02,2021-11-03
0.00012214959843575543,Kurunegala Proper,2021-11-03,2021-11-04
0.00012214959843575543,Kurunegala Proper,2021-11-04,2021-11-05
6.46201021380951e-05,Kurunegala Proper,2021-11-05,2021-11-06
0.00012214959843575543,Kurunegala Proper,2021-11-06,2021-11-07
0.00012214959843575543,Kurunegala Proper,2021-11-07,2021-11-08
0.00012214959843575543,Kurunegala Proper,2021-11-08,2021-11-09
0.00012214959843575543,Kurunegala Proper,2021-11-09,2021-11-10
0.00012214959843575543,Kurunegala Proper,2021-11-10,2021-11-11
0.0001010243999877,Kurunegala Proper,2021-11-11,2021-11-12
6.943014255583998e-05,Kurunegala Proper,2021-11-12,2021-11-13
0.00012214959843575543,Kurunegala Proper,2021-11-13,2021-11-14
-2.464268800584145e-05,Kurunegala Proper,2021-11-14,2021-11-15
5.703134111778809e-05,Kurunegala Proper,2021-11-15,2021-11-16
0.00012214959843575543,Kurunegala Proper,2021-11-16,2021-11-17
0.00012214959843575543,Kurunegala Proper,2021-11-17,2021-11-18
1.1889722493366628e-05,Kurunegala Proper,2021-11-18,2021-11-19
0.00012214959843575543,Kurunegala Proper,2021-11-19,2021-11-20
8.999573058863825e-05,Kurunegala Proper,2021-11-20,2021-11-21
0.0001181425029856,Kurunegala Proper,2021-11-21,2021-11-22
0.0001740779071395,Kurunegala Proper,2021-11-22,2021-11-23
0.00012214959843575543,Kurunegala Proper,2021-11-23,2021-11-24
0.00012214959843575543,Kurunegala Proper,2021-11-24,2021-11-25
0.00012214959843575543,Kurunegala Proper,2021-11-25,2021-11-26
0.0001575829490516,Kurunegala Proper,2021-11-26,2021-11-27
3.713332873818786e-05,Kurunegala Proper,2021-11-27,2021-11-28
5.492567907513427e-05,Kurunegala Proper,2021-11-28,2021-11-29
0.0002122844573374,Kurunegala Proper,2021-11-29,2021-11-30
0.0002137293055472,Kurunegala Proper,2021-11-30,2021-12-01
0.0001130428591415,Kurunegala Proper,2021-12-01,2021-12-02
0.0001942918937841,Kurunegala Proper,2021-12-02,2021-12-03
8.041212089564072e-05,Kurunegala Proper,2021-12-03,2021-12-04
0.000208814750413,Kurunegala Proper,2021-12-04,2021-12-05
0.0001087025159235,Kurunegala Proper,2021-12-05,2021-12-06
0.00012214959843575543,Kurunegala Proper,2021-12-06,2021-12-07
0.000141551465609,Kurunegala Proper,2021-12-07,2021-12-08
0.0001729344574575,Kurunegala Proper,2021-12-08,2021-12-09
2.4052432959986395e-05,Kurunegala Proper,2021-12-09,2021-12-10
0.0001144822296048,Kurunegala Proper,2021-12-10,2021-12-11
9.06054503434827e-05,Kurunegala Proper,2021-12-11,2021-12-12
0.0001203508513095,Kurunegala Proper,2021-12-12,2021-12-13
0.00012214959843575543,Kurunegala Proper,2021-12-13,2021-12-14
0.00012214959843575543,Kurunegala Proper,2021-12-14,2021-12-15
0.00012214959843575543,Kurunegala Proper,2021-12-15,2021-12-16
5.013190764929682e-05,Kurunegala Proper,2021-12-16,2021-12-17
0.0001434272489355,Kurunegala Proper,2021-12-17,2021-12-18
2.7877156353472e-05,Kurunegala Proper,2021-12-18,2021-12-19
5.882090387496192e-05,Kurunegala Proper,2021-12-19,2021-12-20
0.000185804658472,Kurunegala Proper,2021-12-20,2021-12-21
0.0001394439393301,Kurunegala Proper,2021-12-21,2021-12-22
0.000138108216468,Kurunegala Proper,2021-12-22,2021-12-23
5.384022160780901e-05,Kurunegala Proper,2021-12-23,2021-12-24
4.820588246563597e-05,Kurunegala Proper,2021-12-24,2021-12-25
0.0002432459139365,Kurunegala Proper,2021-12-25,2021-12-26
8.383547673609246e-05,Kurunegala Proper,2021-12-26,2021-12-27
0.0001138283312892,Kurunegala Proper,2021-12-27,2021-12-28
0.0001170835727647,Kurunegala Proper,2021-12-28,2021-12-29
0.000119967915476,Kurunegala Proper,2021-12-29,2021-12-30
3.255607568038578e-05,Kurunegala Proper,2021-12-30,2021-12-31
0.00012214959843575543,Kurunegala Proper,2021-12-31,2022-01-01
5.609694201000888e-05,Kurunegala Proper,2022-01-01,2022-01-02
7.252902123004707e-05,Kurunegala Proper,2022-01-02,2022-01-03
0.00012214959843575543,Kurunegala Proper,2022-01-03,2022-01-04
0.00012214959843575543,Kurunegala Proper,2022-01-04,2022-01-05
-2.89622220146709e-05,Kurunegala Proper,2022-01-05,2022-01-06
7.602617723189292e-05,Kurunegala Proper,2022-01-06,2022-01-07
8.763527155632765e-05,Kurunegala Proper,2022-01-07,2022-01-08
0.00012214959843575543,Kurunegala Proper,2022-01-08,2022-01-09
4.674315894190818e-06,Kurunegala Proper,2022-01-09,2022-01-10
0.00012214959843575543,Kurunegala Proper,2022-01-10,2022-01-11
0.00012214959843575543,Kurunegala Proper,2022-01-11,2022-01-12
8.178993495614207e-05,Kurunegala Proper,2022-01-12,2022-01-13
0.0001323969011938,Kurunegala Proper,2022-01-13,2022-01-14
0.0001673553769411,Kurunegala Proper,2022-01-14,2022-01-15
0.0002432679130058,Kurunegala Proper,2022-01-15,2022-01-16
0.0001177059852874,Kurunegala Proper,2022-01-16,2022-01-17
0.0001403545263616,Kurunegala Proper,2022-01-17,2022-01-18
0.000115429877967,Kurunegala Proper,2022-01-18,2022-01-19
0.0003180898930149,Kurunegala Proper,2022-01-19,2022-01-20
0.0001037899836718,Kurunegala Proper,2022-01-20,2022-01-21
0.0001973472602996,Kurunegala Proper,2022-01-21,2022-01-22
0.0001598973227094,Kurunegala Proper,2022-01-22,2022-01-23
0.0001471866725992,Kurunegala Proper,2022-01-23,2022-01-24
0.0001702864376235,Kurunegala Proper,2022-01-24,2022-01-25
0.000233353262449,Kurunegala Proper,2022-01-25,2022-01-26
0.0001740334380419,Kurunegala Proper,2022-01-26,2022-01-27
0.000170092709464,Kurunegala Proper,2022-01-27,2022-01-28
5.843510474181454e-05,Kurunegala Proper,2022-01-28,2022-01-29
-4.586836205932822e-05,Kurunegala Proper,2022-01-29,2022-01-30
0.0002119200994664,Kurunegala Proper,2022-01-30,2022-01-31
0.0001729356422572,Kurunegala Proper,2022-01-31,2022-02-01
0.0001515418794514,Kurunegala Proper,2022-02-01,2022-02-02
0.0001006724616893,Kurunegala Proper,2022-02-02,2022-02-03
0.0001702926900565,Kurunegala Proper,2022-02-03,2022-02-04
0.0002705751979403,Kurunegala Proper,2022-02-04,2022-02-05
0.0003135562096973,Kurunegala Proper,2022-02-05,2022-02-06
7.026000214676245e-07,Kurunegala Proper,2022-02-06,2022-02-07
0.00012214959843575543,Kurunegala Proper,2022-02-07,2022-02-08
0.0003750863730153,Kurunegala Proper,2022-02-08,2022-02-09
0.0003226436722297,Kurunegala Proper,2022-02-09,2022-02-10
0.00012214959843575543,Kurunegala Proper,2022-02-10,2022-02-11
0.00012214959843575543,Kurunegala Proper,2022-02-11,2022-02-12
0.00012214959843575543,Kurunegala Proper,2022-02-12,2022-02-13
0.00012214959843575543,Kurunegala Proper,2022-02-13,2022-02-14
3.752973306505957e-05,Kurunegala Proper,2022-02-14,2022-02-15
0.0001491204243386,Kurunegala Proper,2022-02-15,2022-02-16
0.0002985374730507,Kurunegala Proper,2022-02-16,2022-02-17
0.0001720908261252,Kurunegala Proper,2022-02-17,2022-02-18
0.00012214959843575543,Kurunegala Proper,2022-02-18,2022-02-19
0.00012214959843575543,Kurunegala Proper,2022-02-19,2022-02-20
0.0001526285946472,Kurunegala Proper,2022-02-20,2022-02-21
0.0001860063382679,Kurunegala Proper,2022-02-21,2022-02-22
0.0002729971555124,Kurunegala Proper,2022-02-22,2022-02-23
0.00012214959843575543,Kurunegala Proper,2022-02-23,2022-02-24
0.00012214959843575543,Kurunegala Proper,2022-02-24,2022-02-25
0.0001506384376274,Kurunegala Proper,2022-02-25,2022-02-26
0.0001773343082515,Kurunegala Proper,2022-02-26,2022-02-27
0.0001225585738617,Kurunegala Proper,2022-02-27,2022-02-28
9.222746645305057e-05,Kurunegala Proper,2022-02-28,2022-03-01
7.64874637139261e-06,Kurunegala Proper,2022-03-01,2022-03-02
0.00012214959843575543,Kurunegala Proper,2022-03-02,2022-03-03
0.0001255862163841,Kurunegala Proper,2022-03-03,2022-03-04
0.00012214959843575543,Kurunegala Proper,2022-03-04,2022-03-05
0.00012214959843575543,Kurunegala Proper,2022-03-05,2022-03-06
0.00012214959843575543,Kurunegala Proper,2022-03-06,2022-03-07
0.0002015220810313,Kurunegala Proper,2022-03-07,2022-03-08
0.0001945490677347,Kurunegala Proper,2022-03-08,2022-03-09
7.765942554097161e-05,Kurunegala Proper,2022-03-09,2022-03-10
2.717325645002549e-06,Kurunegala Proper,2022-03-10,2022-03-11
8.082870884598218e-05,Kurunegala Proper,2022-03-11,2022-03-12
7.402310403540573e-05,Kurunegala Proper,2022-03-12,2022-03-13
0.0001640826716642,Kurunegala Proper,2022-03-13,2022-03-14
0.000286040561254,Kurunegala Proper,2022-03-14,2022-03-15
0.0002424124899921,Kurunegala Proper,2022-03-15,2022-03-16
0.00012214959843575543,Kurunegala Proper,2022-03-16,2022-03-17
0.00012214959843575543,Kurunegala Proper,2022-03-17,2022-03-18
0.00012214959843575543,Kurunegala Proper,2022-03-18,2022-03-19
0.00012214959843575543,Kurunegala Proper,2022-03-19,2022-03-20
0.00012214959843575543,Kurunegala Proper,2022-03-20,2022-03-21
0.00012214959843575543,Kurunegala Proper,2022-03-21,2022-03-22
0.00012214959843575543,Kurunegala Proper,2022-03-22,2022-03-23
0.0001100151232161,Kurunegala Proper,2022-03-23,2022-03-24
0.0002135522865164,Kurunegala Proper,2022-03-24,2022-03-25
0.000211596111268,Kurunegala Proper,2022-03-25,2022-03-26
0.000212454590273,Kurunegala Proper,2022-03-26,2022-03-27
0.00012214959843575543,Kurunegala Proper,2022-03-27,2022-03-28
0.00012214959843575543,Kurunegala Proper,2022-03-28,2022-03-29
0.0001751909442477,Kurunegala Proper,2022-03-29,2022-03-30
0.0001271262957181,Kurunegala Proper,2022-03-30,2022-03-31
4.028482755409876e-05,Kurunegala Proper,2022-03-31,2022-04-01
0.0001555607353703,Kurunegala Proper,2022-04-01,2022-04-02
0.0001468248563135,Kurunegala Proper,2022-04-02,2022-04-03
5.75746707641403e-05,Kurunegala Proper,2022-04-03,2022-04-04
0.00018909736681,Kurunegala Proper,2022-04-04,2022-04-05
0.00012214959843575543,Kurunegala Proper,2022-04-05,2022-04-06
0.00012214959843575543,Kurunegala Proper,2022-04-06,2022-04-07
4.482813466844752e-05,Kurunegala Proper,2022-04-07,2022-04-08
0.00012214959843575543,Kurunegala Proper,2022-04-08,2022-04-09
0.00012214959843575543,Kurunegala Proper,2022-04-09,2022-04-10
0.00012214959843575543,Kurunegala Proper,2022-04-10,2022-04-11
9.664175928929978e-05,Kurunegala Proper,2022-04-11,2022-04-12
0.00012214959843575543,Kurunegala Proper,2022-04-12,2022-04-13
0.00012214959843575543,Kurunegala Proper,2022-04-13,2022-04-14
0.0001245798660418,Kurunegala Proper,2022-04-14,2022-04-15
7.330851975580321e-05,Kurunegala Proper,2022-04-15,2022-04-16
0.0001604104569706,Kurunegala Proper,2022-04-16,2022-04-17
0.0001724779144068,Kurunegala Proper,2022-04-17,2022-04-18
0.00012214959843575543,Kurunegala Proper,2022-04-18,2022-04-19
7.416343473556309e-05,Kurunegala Proper,2022-04-19,2022-04-20
9.970323537751893e-05,Kurunegala Proper,2022-04-20,2022-04-21
0.0001839836498268,Kurunegala Proper,2022-04-21,2022-04-22
0.00012214959843575543,Kurunegala Proper,2022-04-22,2022-04-23
5.740229231465149e-05,Kurunegala Proper,2022-04-23,2022-04-24
0.000132440134733,Kurunegala Proper,2022-04-24,2022-04-25
-2.547950356700717e-05,Kurunegala Proper,2022-04-25,2022-04-26
0.0001856829611857,Kurunegala Proper,2022-04-26,2022-04-27
-0.0001298336631646,Kurunegala Proper,2022-04-27,2022-04-28
0.00012214959843575543,Kurunegala Proper,2022-04-28,2022-04-29
0.00012214959843575543,Kurunegala Proper,2022-04-29,2022-04-30
7.317965870818295e-06,Kurunegala Proper,2022-04-30,2022-05-01
4.613643518599588e-05,Kurunegala Proper,2022-05-01,2022-05-02
0.000196841883911,Kurunegala Proper,2022-05-02,2022-05-03
0.00012214959843575543,Kurunegala Proper,2022-05-03,2022-05-04
6.576488153176167e-05,Kurunegala Proper,2022-05-04,2022-05-05
0.00012214959843575543,Kurunegala Proper,2022-05-05,2022-05-06
0.00012214959843575543,Kurunegala Proper,2022-05-06,2022-05-07
0.0001032050992452,Kurunegala Proper,2022-05-07,2022-05-08
0.00012214959843575543,Kurunegala Proper,2022-05-08,2022-05-09
0.00012214959843575543,Kurunegala Proper,2022-05-09,2022-05-10
0.00012214959843575543,Kurunegala Proper,2022-05-10,2022-05-11
6.514131584835639e-05,Kurunegala Proper,2022-05-11,2022-05-12
9.227663040856734e-05,Kurunegala Proper,2022-05-12,2022-05-13
0.00012214959843575543,Kurunegala Proper,2022-05-13,2022-05-14
0.00012214959843575543,Kurunegala Proper,2022-05-14,2022-05-15
8.45765009111272e-05,Kurunegala Proper,2022-05-15,2022-05-16
0.0001179253897879,Kurunegala Proper,2022-05-16,2022-05-17
-1.1644588745953047e-05,Kurunegala Proper,2022-05-17,2022-05-18
0.00012214959843575543,Kurunegala Proper,2022-05-18,2022-05-19
9.06840983746943e-05,Kurunegala Proper,2022-05-19,2022-05-20
-4.53577111119897e-07,Kurunegala Proper,2022-05-20,2022-05-21
8.277362499410581e-05,Kurunegala Proper,2022-05-21,2022-05-22
7.622805120058128e-05,Kurunegala Proper,2022-05-22,2022-05-23
5.2372454376682526e-05,Kurunegala Proper,2022-05-23,2022-05-24
0.00012214959843575543,Kurunegala Proper,2022-05-24,2022-05-25
0.0001344872857043,Kurunegala Proper,2022-05-25,2022-05-26
-3.069010647048416e-05,Kurunegala Proper,2022-05-26,2022-05-27
0.00012057863226,Kurunegala Proper,2022-05-27,2022-05-28
0.0001394698771894,Kurunegala Proper,2022-05-28,2022-05-29
-1.7394437039082912e-05,Kurunegala Proper,2022-05-29,2022-05-30
0.00012214959843575543,Kurunegala Proper,2022-05-30,2022-05-31
0.00012214959843575543,Kurunegala Proper,2022-05-31,2022-06-01
0.00012214959843575543,Kurunegala Proper,2022-06-01,2022-06-02
5.301606251927168e-05,Kurunegala Proper,2022-06-02,2022-06-03
0.00012214959843575543,Kurunegala Proper,2022-06-03,2022-06-04
0.0001226883681782,Kurunegala Proper,2022-06-04,2022-06-05
8.799621923851804e-05,Kurunegala Proper,2022-06-05,2022-06-06
0.00012214959843575543,Kurunegala Proper,2022-06-06,2022-06-07
0.00012214959843575543,Kurunegala Proper,2022-06-07,2022-06-08
9.616338022335284e-05,Kurunegala Proper,2022-06-08,2022-06-09
0.0001100306975582,Kurunegala Proper,2022-06-09,2022-06-10
0.0001148527476018,Kurunegala Proper,2022-06-10,2022-06-11
0.00012214959843575543,Kurunegala Proper,2022-06-11,2022-06-12
0.00012214959843575543,Kurunegala Proper,2022-06-12,2022-06-13
0.0001117791253302,Kurunegala Proper,2022-06-13,2022-06-14
8.36570381951425e-05,Kurunegala Proper,2022-06-14,2022-06-15
0.0001415253063259,Kurunegala Proper,2022-06-15,2022-06-16
0.00012214959843575543,Kurunegala Proper,2022-06-16,2022-06-17
0.0002747045298098,Kurunegala Proper,2022-06-17,2022-06-18
0.0002058806506949,Kurunegala Proper,2022-06-18,2022-06-19
1.3637816710685735e-06,Kurunegala Proper,2022-06-19,2022-06-20
9.124783163989916e-05,Kurunegala Proper,2022-06-20,2022-06-21
7.66808362862655e-05,Kurunegala Proper,2022-06-21,2022-06-22
0.00012214959843575543,Kurunegala Proper,2022-06-22,2022-06-23
0.0002549608498436,Kurunegala Proper,2022-06-23,2022-06-24
0.00012214959843575543,Kurunegala Proper,2022-06-24,2022-06-25
0.0001452390362876,Kurunegala Proper,2022-06-25,2022-06-26
6.81565686410149e-05,Kurunegala Proper,2022-06-26,2022-06-27
2.6526186783001243e-05,Kurunegala Proper,2022-06-27,2022-06-28
0.000140461417973,Kurunegala Proper,2022-06-28,2022-06-29
-5.5806945096190965e-05,Kurunegala Proper,2022-06-29,2022-06-30
0.00012214959843575543,Kurunegala Proper,2022-06-30,2022-07-01
0.0001673894603418,Kurunegala Proper,2022-07-01,2022-07-02
7.655770544340532e-05,Kurunegala Proper,2022-07-02,2022-07-03
0.00012214959843575543,Kurunegala Proper,2022-07-03,2022-07-04
0.0001115467461292,Kurunegala Proper,2022-07-04,2022-07-05
-1.8924143991294264e-05,Kurunegala Proper,2022-07-05,2022-07-06
0.00012214959843575543,Kurunegala Proper,2022-07-06,2022-07-07
0.00012214959843575543,Kurunegala Proper,2022-07-07,2022-07-08
7.546477719854953e-05,Kurunegala Proper,2022-07-08,2022-07-09
0.00012214959843575543,Kurunegala Proper,2022-07-09,2022-07-10
0.00012214959843575543,Kurunegala Proper,2022-07-10,2022-07-11
0.00012214959843575543,Kurunegala Proper,2022-07-11,2022-07-12
0.00012214959843575543,Kurunegala Proper,2022-07-12,2022-07-13
6.522155463446499e-05,Kurunegala Proper,2022-07-13,2022-07-14
0.00012214959843575543,Kurunegala Proper,2022-07-14,2022-07-15
0.00012214959843575543,Kurunegala Proper,2022-07-15,2022-07-16
0.00012214959843575543,Kurunegala Proper,2022-07-16,2022-07-17
0.00012214959843575543,Kurunegala Proper,2022-07-17,2022-07-18
0.00012214959843575543,Kurunegala Proper,2022-07-18,2022-07-19
0.00012214959843575543,Kurunegala Proper,2022-07-19,2022-07-20
4.267070493363853e-05,Kurunegala Proper,2022-07-20,2022-07-21
0.00012214959843575543,Kurunegala Proper,2022-07-21,2022-07-22
0.00012214959843575543,Kurunegala Proper,2022-07-22,2022-07-23
8.510380215899425e-05,Kurunegala Proper,2022-07-23,2022-07-24
0.00012214959843575543,Kurunegala Proper,2022-07-24,2022-07-25
0.0002549559141103,Kurunegala Proper,2022-07-25,2022-07-26
0.0002559684559299,Kurunegala Proper,2022-07-26,2022-07-27
0.00012214959843575543,Kurunegala Proper,2022-07-27,2022-07-28
0.0003407735793849,Kurunegala Proper,2022-07-28,2022-07-29
0.000362405712806,Kurunegala Proper,2022-07-29,2022-07-30
0.0002282332903709,Kurunegala Proper,2022-07-30,2022-07-31
0.0001350322079263,Kurunegala Proper,2022-07-31,2022-08-01
0.00012214959843575543,Kurunegala Proper,2022-08-01,2022-08-02
0.00012214959843575543,Kurunegala Proper,2022-08-02,2022-08-03
0.00012214959843575543,Kurunegala Proper,2022-08-03,2022-08-04
0.00012214959843575543,Kurunegala Proper,2022-08-04,2022-08-05
8.863760797816462e-05,Kurunegala Proper,2022-08-05,2022-08-06
0.00012214959843575543,Kurunegala Proper,2022-08-06,2022-08-07
0.00012214959843575543,Kurunegala Proper,2022-08-07,2022-08-08
0.00012214959843575543,Kurunegala Proper,2022-08-08,2022-08-09
8.734725928536247e-05,Kurunegala Proper,2022-08-09,2022-08-10
0.0001268662714329,Kurunegala Proper,2022-08-10,2022-08-11
0.0001214624664133,Kurunegala Proper,2022-08-11,2022-08-12
0.0001198322757837,Kurunegala Proper,2022-08-12,2022-08-13
8.655368946825631e-05,Kurunegala Proper,2022-08-13,2022-08-14
0.0001182395793657,Kurunegala Proper,2022-08-14,2022-08-15
0.0002796187500448,Kurunegala Proper,2022-08-15,2022-08-16
0.0001560743714543,Kurunegala Proper,2022-08-16,2022-08-17
6.324136986945569e-05,Kurunegala Proper,2022-08-17,2022-08-18
0.0001949002368734,Kurunegala Proper,2022-08-18,2022-08-19
7.755908337135215e-05,Kurunegala Proper,2022-08-19,2022-08-20
0.0001174901255385,Kurunegala Proper,2022-08-20,2022-08-21
3.078368197449375e-05,Kurunegala Proper,2022-08-21,2022-08-22
0.0001887367193545,Kurunegala Proper,2022-08-22,2022-08-23
0.00012214959843575543,Kurunegala Proper,2022-08-23,2022-08-24
0.00012214959843575543,Kurunegala Proper,2022-08-24,2022-08-25
0.0001124664985328,Kurunegala Proper,2022-08-25,2022-08-26
0.00012214959843575543,Kurunegala Proper,2022-08-26,2022-08-27
0.00012214959843575543,Kurunegala Proper,2022-08-27,2022-08-28
4.0539755565656325e-05,Kurunegala Proper,2022-08-28,2022-08-29
0.00012214959843575543,Kurunegala Proper,2022-08-29,2022-08-30
0.00012214959843575543,Kurunegala Proper,2022-08-30,2022-08-31
0.00012214959843575543,Kurunegala Proper,2022-08-31,2022-09-01
0.00012214959843575543,Kurunegala Proper,2022-09-01,2022-09-02
3.260494537034034e-05,Kurunegala Proper,2022-09-02,2022-09-03
0.00012214959843575543,Kurunegala Proper,2022-09-03,2022-09-04
0.00012214959843575543,Kurunegala Proper,2022-09-04,2022-09-05
0.00012214959843575543,Kurunegala Proper,2022-09-05,2022-09-06
0.00012214959843575543,Kurunegala Proper,2022-09-06,2022-09-07
0.00012214959843575543,Kurunegala Proper,2022-09-07,2022-09-08
0.00012214959843575543,Kurunegala Proper,2022-09-08,2022-09-09
-2.188573634648443e-05,Kurunegala Proper,2022-09-09,2022-09-10
3.667612457703497e-05,Kurunegala Proper,2022-09-10,2022-09-11
9.397963276251668e-05,Kurunegala Proper,2022-09-11,2022-09-12
